data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
13/01/2020;7623954;487962;PE;328,26998900;468,55999760;1;Em Aprovação;1P;Magazine Luiza;-46,86000;749,96998600;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
13/01/2020;7625300;477057;SP;0,00000000;1189,90002400;1;Cancelado;1P;B2W;-118,99000;1070,91002700;Rack para TV até 55 Polegadas 2 Gavetas Espelhadas e Nichos 220cm Retrô Dalla Costa;Racks
08/01/2020;7551341;254188;SP;54,20999908;249,89999390;1;Aprovado;1P;MM;0,00000;304,10999300;Estante para Livros Baixa 4 Prateleiras 0807 Retrô Genialflex;Estantes
22/01/2020;7748874;515707;PR;146,60000610;731,26000980;1;Aprovado;1P;Magazine Luiza;0,00000;877,86001590;Guarda Roupa Casal 8 Portas 2 Gavetas Nova York Yescasa;Guarda-Roupas
16/01/2020;7669404;356512;RS;39,36999893;176,89999390;1;Aprovado;1P;Mercado Livre;0,00000;216,26999280;Penteadeira Camarim Suspensa 2 Gavetas Mila Yescasa;Penteadeiras
28/01/2020;7813844;304417;SP;66,08000183;295,60998540;1;Aprovado;1P;MM;0,00000;361,68998720;Mesa Retangular com Tampo de Vidro 4 Lugares Tokio Art Panta;Mesas
11/01/2020;7602518;1927552;SP;36,74000168;94,00000000;1;Cancelado;3P;MM;0,00000;130,74000170;"Jogo 3 Prateleiras Mod. ""S"" - Castanho";Nichos e Prateleiras
03/01/2020;7472132;201976;PR;57,95999908;89,90000153;1;Aprovado;1P;Magazine Luiza;0,00000;147,86000060;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
12/01/2020;7610120;534248;SC;171,63000490;949,90002440;1;Cancelado;1P;MM;0,00000;1121,53002900;Conjunto Sala de Jantar Mesa Tampo MDF 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
31/01/2020;7847163;279031;RS;71,52999878;197,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;269,42999270;Cama Solteiro com Baú Wagner Espresso Móveis;Camas
14/01/2020;7637402;257119;RJ;84,83999634;192,13000490;1;Aprovado;1P;Amazon;0,00000;276,97000120;Gaveteiro 4 Gavetas com Chave Gávea Office Móveis Leão;Gaveteiros
19/01/2020;7700574;537672;PR;47,77999878;174,89999390;1;Aprovado;1P;B2W;-8,75000;213,92999270;Cama Casal Grecia Espresso Móveis;Camas
27/01/2020;7798363;2124930;SP;23,94000053;309,00000000;1;Cancelado;3P;MM;0,00000;332,94000050;Torneira Banheiro Industrial Living 1195 B702 Fani Rústica;Torneiras
09/01/2020;7569080;564728;SP;67,91000366;289,89999390;1;Cancelado;1P;MM;0,00000;357,80999760;Cama Tubular Casal Julia Yescasa;Camas
26/01/2020;7782954;370618;RJ;97,73000336;313,79998780;2;Aprovado;1P;Mercado Livre;0,00000;411,52999110;Nicho Organizador 3x3 Qmovi;Nichos e Prateleiras
21/01/2020;7729112;2237441;RJ;111,16999820;574,00000000;2;Cancelado;3P;MM;0,00000;685,16999820;Cama Nico Infantil Rosa Moranguinho;Camas
21/01/2020;7722497;1027783;SP;16,34000015;49,50000000;1;Aprovado;3P;MM;0,00000;65,84000015;Cortina Voil Branca Sala Quarto 4,00x2,80 Ilhós Cromado;Cortinas
21/01/2020;7729652;279030;SP;43,49000168;174,69999690;1;Aprovado;1P;MM;-8,74000;209,44999480;Cama Casal Mônaco Tcil Móveis;Camas
08/01/2020;7561877;1953408;RJ;0,00000000;110,97000120;1;Aprovado;3P;MM;0,00000;110,97000120;TV Box Smart 2Gb Ram 16Gb Rom Youtube Netflix Android 7.1;Streaming
20/01/2020;7716404;352175;RJ;58,29000092;362,89999390;1;Aprovado;1P;Mercado Livre;0,00000;421,18999480;Cama Casal Madri Espresso Móveis;Camas
21/01/2020;7733998;1858479;DF;23,50000000;94,00000000;2;Aprovado;3P;MM;0,00000;117,50000000;Organizador Banco Carro Com Bolsa Térmica;Bolsas e Mochilas para Bebês
30/01/2020;7836109;2439666;SP;22,79999924;138,00000000;1;Aprovado;3P;MM;0,00000;160,79999920;Rodapé Eva Flexível Autoadesivo 10cm x 1cm Napoli 12 Metros;Rodameios Decorativos
23/01/2020;7753298;274833;RS;58,66999817;192,05000310;1;Aprovado;1P;MM;0,00000;250,72000120;Gaveteiro 4 Gavetas Intelectual Zanzini;Gaveteiros
22/01/2020;7743849;1113924;MG;67,37000275;260,75000000;1;Aprovado;3P;MM;0,00000;328,12000270;Pendente Rammer 40cm Circular E-27 4 Lamp. Max 60W Prata;Lustres e Pendentes
15/01/2020;7661388;2195718;MG;35,97000122;416,10000610;3;Aprovado;3P;MM;0,00000;452,07000730;Pendente Cone Cobre Vintage Ø23cm Cabeceira Sala Acl34;Lustres e Pendentes
06/01/2020;7521850;2235461;RJ;174,39999390;940,00000000;1;Aprovado;3P;MM;0,00000;1114,39999400;Fogão a Gás Embutir Gaudí Prisma Vítreo 4Q Inox Gn Venax;Fogão
22/01/2020;7739363;1055968;MG;30,84000015;159,89999390;1;Aprovado;3P;MM;0,00000;190,73999400;Tapete De Atividades Musical 2 Em 1 Selva;Brinquedos para Bebê
27/01/2020;7801913;143036;SP;43,06000137;209,89999390;1;Aprovado;1P;MM;0,00000;252,95999530;Armário Multiuso 2 Portas Margarida Henn;Armários Multiuso
06/01/2020;7522614;1528798;SC;124,51999660;89,00000000;1;Aprovado;3P;MM;0,00000;213,51999660;Quadro Decorativo 103x60 Sala Quarto Árvore Galhos Pássaro;Quadros
12/01/2020;7617909;310063;MG;220,16999820;1349,90002400;1;Aprovado;1P;MM;0,00000;1570,07002300;Conjunto Sala de Jantar 6 Cadeiras Tampo Vidro MDF Atlanta Chanfro Premium Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
21/01/2020;7734479;174028;SP;152,11000060;699,90002440;1;Aprovado;1P;MM;0,00000;852,01002500;Guarda Roupa Casal com Espelho 3 Portas de Correr Lara Espresso Móveis;Guarda-Roupas
29/01/2020;7823505;190072;PR;76,23000336;339,89999390;1;Cancelado;1P;Ricardo Eletro;0,00000;416,12999730;Balcão para Cozinha sem Tampo 1,20m 5124 Sicília Multimóveis;Balcão de Cozinha
12/01/2020;7610053;1612618;SP;21,87000084;71,47000122;1;Aprovado;3P;MM;0,00000;93,34000206;Suporte Para Secador De Cabelo Com Ventosa Arthi;Acessórios para Eletroportáteis
21/01/2020;7731540;194845;SP;205,27999880;1954,46997100;1;Cancelado;1P;MM;-195,45000;1964,29996900;Guarda Roupa Casal com Espelho 3 Portas 8 Gavetas Udine Espresso Móveis;Guarda-Roupas
16/01/2020;7664666;1766217;RJ;65,00000000;155,00000000;1;Cancelado;3P;MM;0,00000;220,00000000;Fruteira Balcão Móvel Cozinha 2 Portas com Puxadores Branco;Fruteiras
15/01/2020;7662105;280322;MG;43,70999908;159,89999390;1;Aprovado;1P;CNova;0,00000;203,60999300;Mesa de Centro com Tampo em Vidro Jade Valdemóveis;Mesas de Centro
24/01/2020;7761657;1557602;SP;93,37999725;259,98001100;2;Cancelado;3P;MM;0,00000;353,36000820;Caixa Amplificada Boombox Portátil Amvox Recarregável Bluetooth USB Microsd Auxiliar 65W Aca 110;Boombox
24/01/2020;7771778;250741;SC;60,34999847;153,89999390;1;Cancelado;1P;MM;0,00000;214,24999240;Armário Multiuso para Forno e Micro-ondas 6148G Multimóveis;Armários de Cozinha
18/01/2020;7697274;201866;SP;0,00000000;1339,90002400;1;Aprovado;1P;MM;0,00000;1339,90002400;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Viana Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
24/01/2020;7763952;1103317;SP;23,02000046;127,90000150;1;Aprovado;3P;MM;0,00000;150,92000200;Colcha Casal Queen Coleção Charme Renda 04 Peças - Branco;Jogo de Cama
27/01/2020;7794752;1927614;SP;49,79999924;149,00000000;1;Aprovado;3P;MM;0,00000;198,79999920;Armário Multiuso Lavanderia Prateleiras Produtos de Limpeza;Armários Multiuso
10/01/2020;7594549;281675;SP;19,67000008;285,89999390;1;Aprovado;1P;B2W;0,00000;305,56999400;Gabinete para Banheiro com Cuba e Espelheira Baden Móveis Bechara;Conjuntos de Banheiro
24/01/2020;7770398;200774;SP;150,13999940;239,89999390;1;Aprovado;1P;MM;0,00000;390,03999330;Painel para TV até 55 Polegadas com Bancada Malbec Belaflex;Painel para TV
26/01/2020;7782857;1888766;RS;20,89999962;79,50000000;1;Cancelado;3P;MM;0,00000;100,39999960;Kit 4 Luminarias 4 Leds Solar Jardim Gramado Escada Corredor;Luminárias
04/01/2020;7499991;282032;SP;0,00000000;157,52999880;1;Aprovado;1P;Magazine Luiza;-23,62903;133,90096790;Cabeceira Casal com 2 Mesas de Apoio Dormitórios Decibal;Cabeceiras
11/01/2020;7603324;392229;SP;26,62000084;144,89999390;1;Aprovado;1P;MM;0,00000;171,51999470;Nicho Cubo com Prateleira Lema para Quarto Infantil Kit Cubos Baby Bramov Móveis;Nichos e Prateleiras
03/01/2020;7480052;211672;GO;105,98999790;96,90000153;1;Em Aprovação;1P;Magazine Luiza;-14,54000;188,34999940;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
05/01/2020;7516845;525211;RS;31,77000046;84,90000153;1;Aprovado;1P;Magazine Luiza;0,00000;116,67000200;Escrivaninha 1 Nicho Detroit Atualle Móveis;Escrivaninhas
17/01/2020;7686059;487962;SP;102,58999630;468,55999760;1;Em Aprovação;1P;Magazine Luiza;0,00000;571,14999390;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
08/01/2020;7552301;1715962;RS;26,56999969;134,00000000;1;Aprovado;3P;MM;0,00000;160,56999970;Cobre Leito Queen Chevron 06 Peças com Almofada Estampada - Rosê;Colchas
30/01/2020;7834628;1952492;SP;69,00000000;743,90002440;1;Aprovado;3P;MM;0,00000;812,90002440;Sofá de Canto 5 Lugares Suede Tabaco c/ Almofadas Preto Floral - Lucas Colchões - Dallas Ref 1085;Sofás
03/01/2020;7470634;545842;SC;94,00000000;488,54000850;1;Aprovado;1P;Magazine Luiza;-73,28000;509,25999450;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Espresso Móveis;Guarda-Roupas
11/01/2020;7600452;534240;SP;155,28999330;1070,91003400;1;Aprovado;1P;Magazine Luiza;-107,09000;1119,11003100;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
20/01/2020;7712670;533026;ES;80,77999878;309,79998780;2;Aprovado;1P;B2W;0,00000;390,57998660;Armário Aéreo de Cozinha 3 Portas 1 Nicho Arte Móveis;Armários de Cozinha
25/01/2020;7774374;2249972;SP;45,00000000;448,48999020;1;Aprovado;3P;MM;0,00000;493,48999020;Buffet Classic Off-White;Buffets
06/01/2020;7532380;535035;SP;107,77999880;182,89999390;1;Aprovado;1P;MM;-18,28000;272,39999270;Cabeceira Estofada Casal 140cm Amandita Espresso Móveis;Cabeceiras
24/01/2020;7769783;554194;RS;138,64999390;483,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;622,54998780;Guarda Roupa Solteiro com Espelho 2 Portas 2 Gavetas Helena Capuccino Móveis;Guarda-Roupas
07/01/2020;7536590;169466;MG;31,72999954;129,89999390;1;Cancelado;1P;B2W;0,00000;161,62999340;Painel para TV até 47 Polegadas 2 Nichos Gama Móveis Bechara;Painel para TV
12/01/2020;7616105;273970;RJ;25,25000000;74,90000153;1;Aprovado;1P;MM;0,00000;100,15000150;Mesa Lateral de Apoio Kin Artely;Mesa Lateral
05/01/2020;7519143;146601;SP;10,34000015;123,94999690;1;Aprovado;1P;B2W;0,00000;134,28999710;Mesa para Notebook Multiuso Dobrável Tecno Mobili;Escrivaninhas
10/01/2020;7589028;281795;CE;63,25999832;117,09999850;1;Aprovado;1P;Magazine Luiza;0,00000;180,36000060;Escrivaninha Multiuso 1 Gaveta Cléo Permobili;Escrivaninhas
02/01/2020;7531743;457028;SP;28,37999916;131,89999390;1;Cancelado;1P;B2W;0,00000;160,27999310;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
03/01/2020;7485942;522507;SP;83,34999847;299,89999390;1;Em Aprovação;1P;Magazine Luiza;-44,98000;338,26999280;Penteadeira Camarim com Espelho e LED 3 Gavetas 2 Portas Carisma Demóbile;Penteadeiras
10/01/2020;7596644;255657;SP;100,97000120;582,90002440;1;Cancelado;1P;MM;0,00000;683,87002560;Guarda Roupa Casal com Espelho 3 Portas de Correr Smart Espresso Móveis;Guarda-Roupas
13/01/2020;7630124;457025;SP;53,66999817;129,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;183,56999970;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
18/01/2020;7697603;1679163;SP;13,72999954;112,90000150;1;Cancelado;3P;MM;0,00000;126,63000110;Kit com 4 Capas para Almofadas Geométricas Colorido Kit 4;Almofadas
08/01/2020;7567069;148376;SC;40,56000137;419,89999390;1;Aprovado;1P;CNova;0,00000;460,45999530;Conjunto Sala de Jantar Mesa Tampo de Vidro e 4 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
21/01/2020;7734249;481205;RN;104,19999690;111,19999690;8;Aprovado;1P;MM;-5,60000;209,79999390;Piso Vinílico em Manta Scandian Home 0,7mmx2,00m (m²);Pisos Vinílicos
11/01/2020;7598461;197799;SP;24,62999916;191,49000550;1;Aprovado;1P;B2W;-19,15000;196,97000500;Estante para Livros com 10 Nichos Artely;Estantes
21/01/2020;7734718;521574;SP;78,62999725;596,90002440;1;Aprovado;1P;MM;0,00000;675,53002170;Guarda Roupa Solteiro 4 Espelhos 2 Portas de Correr Roma New Espresso Móveis;Guarda-Roupas
23/01/2020;7756527;288156;SP;0,00000000;178,89999390;1;Aprovado;1P;B2W;0,00000;178,89999390;Escrivaninha ME4135 Tecno Mobili;Escrivaninhas
16/01/2020;7670118;343297;RS;83,91999817;469,79998780;1;Aprovado;1P;Magazine Luiza;0,00000;553,71998600;Conjunto Home Office com Escrivaninha e Estante para Livros  Móveis;Conjuntos de Escritório
24/01/2020;7770727;537242;SP;64,66000366;151,89999390;1;Aprovado;1P;MM;0,00000;216,55999760;Cuba de Semi Encaixe para Banheiro XQ395 Quadrada Compace;Cubas para Banheiro
25/01/2020;7778842;379764;MG;30,79999924;284,63000490;1;Aprovado;1P;B2W;0,00000;315,42999270;Banco de Jardim Rústico de Madeira 2 Lugares com Encosto Móveis Meneghetti;Bancos
04/01/2020;7506076;537909;PR;184,63999940;1609,69995100;1;Aprovado;1P;B2W;-160,97000;1633,36995000;Quarto de Solteiro Completo com Bicama, Guarda Roupa e Escrivaninha Espresso Móveis;Conjuntos de Quarto
12/01/2020;7613249;2000847;RJ;115,68000030;1089,90002400;1;Cancelado;3P;MM;0,00000;1205,58002500;Ventilador Teto Hunter Contempo 127v + Controle St50016;Ventilador
10/01/2020;7584411;1804561;MG;66,00000000;371,00000000;1;Aprovado;3P;MM;0,00000;437,00000000;Sapateira Retrô 50 Olivar;Sapateiras
26/01/2020;7789784;565008;SP;87,83999634;205,89999390;1;Aprovado;1P;B2W;0,00000;293,73999020;Rack com Painel Para TV até 55 Polegadas e 1 Porta Yescasa;Rack com Painel
06/01/2020;7530610;161139;SP;25,51000023;1627,90002400;1;Aprovado;1P;Mercado Livre;0,00000;1653,41002500;Chuveiro com Desviador Axiom Meber 1983 C 210;Chuveiros e Duchas
06/01/2020;7528853;475612;SC;66,36000061;309,89999390;1;Aprovado;1P;MM;0,00000;376,25999450;Penteadeira Camarim 2 Gavetas com Espelho Mimo Espresso Móveis;Penteadeiras
20/01/2020;7710509;532777;SP;114,62999730;704,73999020;1;Aprovado;1P;MM;-35,24000;784,12996460;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço 3 em 1 Lápis de Cor Espresso Móveis;Conjuntos de Quarto
23/01/2020;7755914;521819;SP;72,48999786;289,89999390;1;Cancelado;1P;MM;-14,50000;347,88999180;Guarda Roupa Casal 6 Portas 1 Porta Basculante 1 Gaveta Dallas Espresso Móveis;Guarda-Roupas
23/01/2020;7755087;546847;SP;58,36000061;349,89999390;1;Aprovado;1P;MM;0,00000;408,25999450;Cozinha Compacta 4 Peças 5 Portas Anabela Yescasa;Armários de Cozinha
05/01/2020;7509402;1872503;SP;33,95000076;1234,05004900;1;Aprovado;3P;MM;0,00000;1268,00005000;Guarda-Roupa 4 Portas Affetto Planet Baby;Guarda-Roupas
23/01/2020;7753085;1908649;PR;85,00000000;259,00000000;1;Aprovado;3P;MM;0,00000;344,00000000;Conjunto Mesa Conjunto 4 Cadeiras Madeira 70 Por 70 Dobráveis Imbuia;Conjuntos de Mesas e Cadeiras de Jantar
10/01/2020;7585032;179257;SP;9,03999996;78,90000153;1;Cancelado;1P;MM;0,00000;87,94000149;Nicho vertical de Parede IPNV-15 Belissima Plus Itatiaia;Nichos e Prateleiras
15/01/2020;7658728;282032;SP;0,00000000;155,89999390;1;Aprovado;1P;MM;-15,58458;140,31541400;Cabeceira Casal com 2 Mesas de Apoio Dormitórios Decibal;Cabeceiras
29/01/2020;7816658;2165430;RJ;99,58999634;519,79998780;2;Cancelado;3P;MM;0,00000;619,38998410;Colchão Solteiro 15x88x188cm Espuma D33 Supreme Gazin;Colchão
17/01/2020;7687385;534248;RJ;209,64999390;979,90002440;1;Aprovado;1P;Carrefour;0,00000;1189,55001800;Conjunto Sala de Jantar Mesa Tampo MDF 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
10/01/2020;7595979;2086097;RJ;70,33000183;163,57000730;1;Aprovado;3P;MM;0,00000;233,90000920;Gabinete Suspenso para Banheiro com Cuba e Espelheira 1 Porta Slin Gaam Móveis;Gabinetes para Banheiro
09/01/2020;7583823;293576;MG;44,13999939;219,89999390;1;Aprovado;1P;B2W;0,00000;264,03999330;Escrivaninha Supreme Robel;Escrivaninhas
23/01/2020;7760952;522303;SP;129,86000060;817,35998540;1;Aprovado;1P;B2W;-40,87000;906,34998700;Guarda Roupa Casal 8 Espelhos 8 Portas 2 Gavetas Nova York Yescasa;Guarda-Roupas
13/01/2020;7627236;532772;SP;57,59000015;599,90002440;1;Aprovado;1P;B2W;0,00000;657,49002460;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço 3 em 1 Lápis de Cor Espresso Móveis;Conjuntos de Quarto
13/01/2020;7633721;487962;SP;103,66000370;468,55999760;1;Aprovado;1P;Magazine Luiza;0,00000;572,22000120;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
23/01/2020;7755033;471833;SP;99,09999847;416,25000000;1;Aprovado;1P;Magazine Luiza;0,00000;515,34999850;Cômoda 2 Portas 7 Gavetas Paris Yescasa;Cômodas
18/01/2020;7695977;505306;SP;28,55999947;239,10000610;2;Aprovado;1P;MM;0,00000;267,66000370;Aparador com Prateleira Creta Artely;Aparadores
19/01/2020;7700466;471352;PR;103,50000000;779,90002440;1;Aprovado;1P;B2W;0,00000;883,40002440;Conjunto Sala de Jantar Mesa Manuele 4 Cadeiras Giovana Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
10/01/2020;7586387;259404;SP;58,47999954;159,89999390;1;Aprovado;1P;Mercado Livre;0,00000;218,37999340;Adega Bar para 12 Garrafas 2 Portas Vidro 0197 Retrô Genialflex;Bares
28/01/2020;7815261;169466;RJ;64,27999878;165,08999630;1;Aprovado;1P;CNova;0,00000;229,36999510;Painel para TV até 47 Polegadas 2 Nichos Gama Móveis Bechara;Painel para TV
01/01/2020;7457755;1941046;RS;68,97000122;119,00000000;1;Cancelado;3P;MM;0,00000;187,97000120;Jogo de Mesa de Canto Redonda 2 Mesas Pé Palito MDF Fosca;Mesa Lateral
02/01/2020;7460969;188602;SP;107,94999690;1045,60998500;1;Aprovado;1P;MM;0,00000;1153,56002000;Conjunto Sala de Jantar Mesa e 6 Cadeiras Gabriella Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
12/01/2020;7621938;557244;RS;34,88000107;369,89999390;1;Cancelado;1P;B2W;-36,99000;367,78999330;Cômoda Fraldário 4 Gavetas Retrô Ester Carolina Baby;Cômodas
31/01/2020;7849409;548050;SC;65,65000153;177,89999390;1;Aprovado;1P;MM;0,00000;243,54999540;Painel para TV até 55 Polegadas com Nicho e Prateleira Charme Belaflex;Painel para TV
01/01/2020;7457040;534254;PR;116,94000240;711,20001220;1;Cancelado;1P;MM;0,00000;828,14002990;Conjunto Sala de Jantar Mesa Tampo MDF 4 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
04/01/2020;7502955;280054;MG;40,29000092;244,64999390;1;Aprovado;1P;B2W;0,00000;284,93999480;Armário de Cozinha 6 Portas 1 Gaveta Carol Poliman Móveis;Armários de Cozinha
27/01/2020;7800323;515890;PE;77,72000122;349,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;427,61999510;Estante Multiuso 5 Prateleiras 187cmx60cm Industrial Kuadra Compace;Estantes
12/01/2020;7617586;283881;SP;59,81999969;368,89999390;1;Aprovado;1P;Magazine Luiza;-36,89000;391,82999420;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
21/01/2020;7726564;191669;SP;62,06999969;179,89999390;1;Aprovado;1P;CNova;0,00000;241,96999360;Balcão para Forno e Microondas Completa Móveis;Balcão de Cozinha
15/01/2020;7660196;2103325;PR;24,89999962;169,89999390;1;Aprovado;3P;MM;0,00000;194,79999350;Espelho Decorativo Redondo 54cm com Alça Adnet B01 Escandinavo Preto - Lyam Decor;Espelhos
09/01/2020;7569637;235953;MG;88,55999756;234,02999880;3;Aprovado;1P;MM;0,00000;322,58999630;Estante Multiuso 3 Prateleiras Colors MaderSilva;Estantes
03/01/2020;7472245;555536;RJ;58,11000061;88,52999878;1;Cancelado;1P;MM;0,00000;146,64000320;Mesa Lateral Redonda 45cm com Pé de Ferro Líder Design Iron Caemmun;Mesa Lateral
20/01/2020;7717227;352175;RJ;148,28999330;362,89999390;1;Aprovado;1P;Mercado Livre;0,00000;511,18998720;Cama Casal Madri Espresso Móveis;Camas
09/01/2020;7569562;156608;PR;136,22999570;719,90002440;1;Aprovado;1P;MM;0,00000;856,13002010;Conjunto Sala de Jantar Mesa Lina 6 Cadeiras Kiara Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
15/01/2020;7659944;533309;PE;280,73001100;799,90002440;1;Em Aprovação;1P;Magazine Luiza;0,00000;1080,63003500;Conjunto Sala de Jantar Mesa 4 Cadeiras Luísa Espresso  Móveis;Conjuntos de Mesas e Cadeiras de Jantar
04/01/2020;7500128;280325;RJ;32,24000168;276,89999390;1;Aprovado;1P;B2W;-27,69000;281,44999500;Mesa para Computador com Armário 1 Porta 1 Gaveta Office Valdemóveis;Escrivaninhas
30/01/2020;7828744;192966;RJ;82,95999908;153,25000000;1;Aprovado;1P;Amazon;0,00000;236,20999910;Armário Fruteira 2 Portas com Nicho Espresso Móveis;Fruteiras
06/01/2020;7535718;273313;RJ;54,93000031;74,55999756;1;Aprovado;1P;MM;0,00000;129,48999790;Mesa de Cabeceira 1 Gaveta 1 Porta de Correr Stilo Albatroz Móveis;Mesas de Cabeceira
14/01/2020;7647296;533298;SP;42,49000168;163,89999390;1;Cancelado;1P;MM;0,00000;206,38999560;Armário Multiuso 1 Porta 4 Prateleiras Olinda Arte Móveis;Armários Multiuso
12/01/2020;7618327;201976;SP;29,20000076;89,90000153;1;Cancelado;1P;Magazine Luiza;-8,99000;110,11000250;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
03/01/2020;7478637;278102;SP;47,52000046;304,27999880;1;Aprovado;1P;Magazine Luiza;0,00000;351,79999920;Sapateira 1 Porta com Espelho Happy Espresso Móveis;Sapateiras
13/01/2020;7632388;474895;SP;22,03000069;153,89999390;1;Aprovado;1P;MM;0,00000;175,92999460;Mesa de Cabeceira 3 Gavetas Maggiore New Móveis Lopas;Mesas de Cabeceira
04/01/2020;7502089;522509;SC;39,20000076;308,57000730;1;Aprovado;1P;B2W;-30,86000;316,91000750;Penteadeira Camarim com Espelho e LED 3 Gavetas 2 Portas Carisma Demóbile;Penteadeiras
